id,behavior
415,MB_OCEAN_WATER
418,MB_OCEAN_WATER
419,MB_OCEAN_WATER
431,MB_OCEAN_WATER
434,MB_OCEAN_WATER
435,MB_OCEAN_WATER
436,MB_OCEAN_WATER
437,MB_OCEAN_WATER
453,MB_POND_WATER
454,MB_POND_WATER
455,MB_POND_WATER
456,MB_POND_WATER
457,MB_POND_WATER
463,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_TOP
471,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_BOTTOM
479,MB_SIDEWAYS_STAIRS_LEFT_SIDE_TOP
487,MB_SIDEWAYS_STAIRS_LEFT_SIDE_BOTTOM
499,MB_ANIMATED_DOOR
503,MB_SIGNPOST
517,MB_SIGNPOST
