id,behavior
587,MB_NORMAL
588,MB_NORMAL
589,MB_NORMAL
590,MB_NORMAL
591,MB_NORMAL
592,MB_NORMAL
593,MB_NORMAL
594,MB_NORMAL
595,MB_NORMAL
596,MB_NORMAL
597,MB_NORMAL
598,MB_NORMAL
599,MB_NORMAL
600,MB_NORMAL
601,MB_NORMAL
602,MB_NORMAL
603,MB_NORMAL
604,MB_NORMAL
605,MB_NORMAL
606,MB_NORMAL
607,MB_NORMAL
608,MB_NORMAL
609,MB_NORMAL
610,MB_NORMAL
611,MB_NORMAL
612,MB_NORMAL
613,MB_NORMAL
614,MB_NORMAL
615,MB_NORMAL
616,MB_NORMAL
617,MB_NORMAL
618,MB_NORMAL
619,MB_NORMAL
620,MB_NORMAL
621,MB_NORMAL
622,MB_NORMAL
623,MB_NORMAL
624,MB_NORMAL
625,MB_NORMAL
626,MB_NORMAL
627,MB_NORMAL
628,MB_NORMAL
629,MB_NORMAL
630,MB_NORMAL
631,MB_NORMAL
632,MB_NORMAL
633,MB_NORMAL
634,MB_NORMAL
635,MB_NORMAL
636,MB_NORMAL
637,MB_NORMAL
638,MB_NORMAL
639,MB_NORMAL
